District,Date,Longitude,Latitude,Surface Runoff (mm/day)
Nirmal,2022-10-13,78.31699356,19.11413069,10.2701
Nirmal,2022-10-14,78.31699356,19.11413069,0.0
Nirmal,2022-10-15,78.31699356,19.11413069,15.6829
Nirmal,2022-10-16,78.31699356,19.11413069,0.0
Nirmal,2022-10-17,78.31699356,19.11413069,0.0
Nirmal,2022-10-18,78.31699356,19.11413069,0.0024
Nirmal,2022-10-19,78.31699356,19.11413069,0.0
Nirmal,2022-10-20,78.31699356,19.11413069,0.0263
Nirmal,2022-10-21,78.31699356,19.11413069,0.0
Nirmal,2022-10-22,78.31699356,19.11413069,0.0
Nirmal,2022-10-23,78.31699356,19.11413069,0.0
Nirmal,2022-10-24,78.31699356,19.11413069,0.0
Nirmal,2022-10-25,78.31699356,19.11413069,0.0074
Nirmal,2022-10-26,78.31699356,19.11413069,0.0002
Nirmal,2022-10-27,78.31699356,19.11413069,0.0
Nirmal,2022-10-28,78.31699356,19.11413069,0.0
Nirmal,2022-10-29,78.31699356,19.11413069,0.0
Nirmal,2022-10-30,78.31699356,19.11413069,0.0
Nirmal,2022-10-31,78.31699356,19.11413069,0.0
Nirmal,2022-11-01,78.31699356,19.11413069,0.0
Nirmal,2022-11-02,78.31699356,19.11413069,0.0002
Nirmal,2022-11-03,78.31699356,19.11413069,0.0
Nirmal,2022-11-04,78.31699356,19.11413069,0.0074
Nirmal,2022-11-05,78.31699356,19.11413069,0.0064
Nirmal,2022-11-06,78.31699356,19.11413069,0.0
Nirmal,2022-11-07,78.31699356,19.11413069,0.0026
Nirmal,2022-11-08,78.31699356,19.11413069,0.0026
Nirmal,2022-11-09,78.31699356,19.11413069,0.0
Nirmal,2022-11-10,78.31699356,19.11413069,0.0
Nirmal,2022-11-11,78.31699356,19.11413069,0.0
Nirmal,2022-11-12,78.31699356,19.11413069,0.0
Nirmal,2022-11-13,78.31699356,19.11413069,0.0
Nirmal,2022-11-14,78.31699356,19.11413069,0.0
Nirmal,2022-11-15,78.31699356,19.11413069,0.0
Nirmal,2022-11-16,78.31699356,19.11413069,0.0
Nirmal,2022-11-17,78.31699356,19.11413069,0.0
Nirmal,2022-11-18,78.31699356,19.11413069,0.0
Nirmal,2022-11-19,78.31699356,19.11413069,0.0
Nirmal,2022-11-20,78.31699356,19.11413069,0.0
Nirmal,2022-11-21,78.31699356,19.11413069,0.0
Nirmal,2022-11-22,78.31699356,19.11413069,0.0002
Nirmal,2022-11-23,78.31699356,19.11413069,0.0023
Nirmal,2022-11-24,78.31699356,19.11413069,0.0
Nirmal,2022-11-25,78.31699356,19.11413069,0.0
Nirmal,2022-11-26,78.31699356,19.11413069,0.0
Nirmal,2022-11-27,78.31699356,19.11413069,0.0
Nirmal,2022-11-28,78.31699356,19.11413069,0.0
Nirmal,2022-11-29,78.31699356,19.11413069,0.0
Nirmal,2022-11-30,78.31699356,19.11413069,0.0
Nirmal,2022-12-01,78.31699356,19.11413069,0.0
Nirmal,2022-12-02,78.31699356,19.11413069,0.0
Nirmal,2022-12-03,78.31699356,19.11413069,0.0
Nirmal,2022-12-04,78.31699356,19.11413069,0.0
Nirmal,2022-12-05,78.31699356,19.11413069,0.0001
Nirmal,2022-12-06,78.31699356,19.11413069,0.0005
Nirmal,2022-12-07,78.31699356,19.11413069,0.0091
Nirmal,2022-12-08,78.31699356,19.11413069,0.004
Nirmal,2022-12-09,78.31699356,19.11413069,0.0
Nirmal,2022-12-10,78.31699356,19.11413069,0.0008
Nirmal,2022-12-11,78.31699356,19.11413069,0.0
Nirmal,2022-12-12,78.31699356,19.11413069,0.4477
Nirmal,2022-12-13,78.31699356,19.11413069,0.0
Nirmal,2022-12-14,78.31699356,19.11413069,0.0
Nirmal,2022-12-15,78.31699356,19.11413069,0.0
Nirmal,2022-12-16,78.31699356,19.11413069,0.0001
Nirmal,2022-12-17,78.31699356,19.11413069,0.0
Nirmal,2022-12-18,78.31699356,19.11413069,0.0
Nirmal,2022-12-19,78.31699356,19.11413069,0.0
Nirmal,2022-12-20,78.31699356,19.11413069,0.0
Nirmal,2022-12-21,78.31699356,19.11413069,0.0086
Nirmal,2022-12-22,78.31699356,19.11413069,0.0014
Nirmal,2022-12-23,78.31699356,19.11413069,0.01
Nirmal,2022-12-24,78.31699356,19.11413069,0.0012
Nirmal,2022-12-25,78.31699356,19.11413069,0.0011
Nirmal,2022-12-26,78.31699356,19.11413069,0.0025
Nirmal,2022-12-27,78.31699356,19.11413069,0.0025
Nirmal,2022-12-28,78.31699356,19.11413069,0.0
Nirmal,2022-12-29,78.31699356,19.11413069,0.0035
Nirmal,2022-12-30,78.31699356,19.11413069,0.0
Nirmal,2022-12-31,78.31699356,19.11413069,0.0133
Nirmal,2023-01-01,78.31699356,19.11413069,0.0029
Nirmal,2023-01-02,78.31699356,19.11413069,0.0
Nirmal,2023-01-03,78.31699356,19.11413069,0.0004
Nirmal,2023-01-04,78.31699356,19.11413069,0.0
Nirmal,2023-01-05,78.31699356,19.11413069,0.0191
Nirmal,2023-01-06,78.31699356,19.11413069,0.0
Nirmal,2023-01-07,78.31699356,19.11413069,0.0
Nirmal,2023-01-08,78.31699356,19.11413069,0.0053
Nirmal,2023-01-09,78.31699356,19.11413069,0.0117
Nirmal,2023-01-10,78.31699356,19.11413069,0.0289
Nirmal,2023-01-11,78.31699356,19.11413069,0.0023
Nirmal,2023-01-12,78.31699356,19.11413069,0.0
Nirmal,2023-01-13,78.31699356,19.11413069,0.0
Nirmal,2023-01-14,78.31699356,19.11413069,0.0
Nirmal,2023-01-15,78.31699356,19.11413069,0.0
Nirmal,2023-01-16,78.31699356,19.11413069,0.0069
Nirmal,2023-01-17,78.31699356,19.11413069,0.0087
Nirmal,2023-01-18,78.31699356,19.11413069,0.0087
Nirmal,2023-01-19,78.31699356,19.11413069,0.0012
Nirmal,2023-01-20,78.31699356,19.11413069,0.0032
Nirmal,2023-01-21,78.31699356,19.11413069,0.0
Nirmal,2023-01-22,78.31699356,19.11413069,0.0
Nirmal,2023-01-23,78.31699356,19.11413069,0.0
Nirmal,2023-01-24,78.31699356,19.11413069,0.0
Nirmal,2023-01-25,78.31699356,19.11413069,0.0037
Nirmal,2023-01-26,78.31699356,19.11413069,0.0046
Nirmal,2023-01-27,78.31699356,19.11413069,0.0067
Nirmal,2023-01-28,78.31699356,19.11413069,0.0009
Nirmal,2023-01-29,78.31699356,19.11413069,0.0
Nirmal,2023-01-30,78.31699356,19.11413069,0.0005
Nirmal,2023-01-31,78.31699356,19.11413069,0.0005
Nirmal,2023-02-01,78.31699356,19.11413069,0.0
Nirmal,2023-02-02,78.31699356,19.11413069,0.0036
Nirmal,2023-02-03,78.31699356,19.11413069,0.0034
Nirmal,2023-02-04,78.31699356,19.11413069,0.0034
Nirmal,2023-02-05,78.31699356,19.11413069,0.0004
Nirmal,2023-02-06,78.31699356,19.11413069,0.0023
Nirmal,2023-02-07,78.31699356,19.11413069,0.0016
Nirmal,2023-02-08,78.31699356,19.11413069,0.0035
Nirmal,2023-02-09,78.31699356,19.11413069,0.0
Nirmal,2023-02-10,78.31699356,19.11413069,0.0
Nirmal,2023-02-11,78.31699356,19.11413069,0.0
Nirmal,2023-02-12,78.31699356,19.11413069,0.0
Nirmal,2023-02-13,78.31699356,19.11413069,0.0
Nirmal,2023-02-14,78.31699356,19.11413069,0.0
Nirmal,2023-02-15,78.31699356,19.11413069,0.0113
Nirmal,2023-02-16,78.31699356,19.11413069,0.0002
Nirmal,2023-02-17,78.31699356,19.11413069,0.0066
Nirmal,2023-02-18,78.31699356,19.11413069,0.0035
Nirmal,2023-02-19,78.31699356,19.11413069,0.0087
Nirmal,2023-02-20,78.31699356,19.11413069,0.0056
Nirmal,2023-02-21,78.31699356,19.11413069,0.0173
Nirmal,2023-02-22,78.31699356,19.11413069,0.0
Nirmal,2023-02-23,78.31699356,19.11413069,0.0063
Nirmal,2023-02-24,78.31699356,19.11413069,0.0
Nirmal,2023-02-25,78.31699356,19.11413069,0.0033
Nirmal,2023-02-26,78.31699356,19.11413069,0.001
Nirmal,2023-02-27,78.31699356,19.11413069,0.0061
Nirmal,2023-02-28,78.31699356,19.11413069,0.0027
Nirmal,2023-03-01,78.31699356,19.11413069,0.0075
Nirmal,2023-03-02,78.31699356,19.11413069,0.0013
Nirmal,2023-03-03,78.31699356,19.11413069,0.0013
Nirmal,2023-03-04,78.31699356,19.11413069,0.0015
Nirmal,2023-03-05,78.31699356,19.11413069,0.0
Nirmal,2023-03-06,78.31699356,19.11413069,0.0045
Nirmal,2023-03-07,78.31699356,19.11413069,0.0013
Nirmal,2023-03-08,78.31699356,19.11413069,0.0086
Nirmal,2023-03-09,78.31699356,19.11413069,0.0043
Nirmal,2023-03-10,78.31699356,19.11413069,0.0092
Nirmal,2023-03-11,78.31699356,19.11413069,0.0014
Nirmal,2023-03-12,78.31699356,19.11413069,0.0043
Nirmal,2023-03-13,78.31699356,19.11413069,0.0008
Nirmal,2023-03-14,78.31699356,19.11413069,0.0
Nirmal,2023-03-15,78.31699356,19.11413069,0.0004
Nirmal,2023-03-16,78.31699356,19.11413069,0.0004
Nirmal,2023-03-17,78.31699356,19.11413069,0.1647
Nirmal,2023-03-18,78.31699356,19.11413069,0.0011
Nirmal,2023-03-19,78.31699356,19.11413069,6.6211
Nirmal,2023-03-20,78.31699356,19.11413069,0.0
Nirmal,2023-03-21,78.31699356,19.11413069,0.0
Nirmal,2023-03-22,78.31699356,19.11413069,0.0036
Nirmal,2023-03-23,78.31699356,19.11413069,0.0001
Nirmal,2023-03-24,78.31699356,19.11413069,0.0
Nirmal,2023-03-25,78.31699356,19.11413069,0.0978
Nirmal,2023-03-26,78.31699356,19.11413069,0.0
Nirmal,2023-03-27,78.31699356,19.11413069,0.0
Nirmal,2023-03-28,78.31699356,19.11413069,0.0031
Nirmal,2023-03-29,78.31699356,19.11413069,0.0013
Nirmal,2023-03-30,78.31699356,19.11413069,0.0
Nirmal,2023-03-31,78.31699356,19.11413069,0.0
Nirmal,2023-04-01,78.31699356,19.11413069,0.0002
Nirmal,2023-04-02,78.31699356,19.11413069,0.0
Nirmal,2023-04-03,78.31699356,19.11413069,0.0
Nirmal,2023-04-04,78.31699356,19.11413069,0.0
Nirmal,2023-04-05,78.31699356,19.11413069,0.0
Nirmal,2023-04-06,78.31699356,19.11413069,0.0
Nirmal,2023-04-07,78.31699356,19.11413069,0.0025
Nirmal,2023-04-08,78.31699356,19.11413069,0.0049
Nirmal,2023-04-09,78.31699356,19.11413069,0.0
Nirmal,2023-04-10,78.31699356,19.11413069,0.0
Nirmal,2023-04-11,78.31699356,19.11413069,0.0014
Nirmal,2023-04-12,78.31699356,19.11413069,0.0
Nirmal,2023-04-13,78.31699356,19.11413069,0.0
Nirmal,2023-04-14,78.31699356,19.11413069,0.0007
Nirmal,2023-04-15,78.31699356,19.11413069,0.0163
Nirmal,2023-04-16,78.31699356,19.11413069,0.0003
Nirmal,2023-04-17,78.31699356,19.11413069,0.0
Nirmal,2023-04-18,78.31699356,19.11413069,0.0
Nirmal,2023-04-19,78.31699356,19.11413069,0.0
Nirmal,2023-04-20,78.31699356,19.11413069,0.1138
Nirmal,2023-04-21,78.31699356,19.11413069,0.0385
Nirmal,2023-04-22,78.31699356,19.11413069,0.0
Nirmal,2023-04-23,78.31699356,19.11413069,0.0001
Nirmal,2023-04-24,78.31699356,19.11413069,0.0
Nirmal,2023-04-25,78.31699356,19.11413069,0.0034
Nirmal,2023-04-26,78.31699356,19.11413069,0.7035
Nirmal,2023-04-27,78.31699356,19.11413069,0.1102
Nirmal,2023-04-28,78.31699356,19.11413069,0.0098
Nirmal,2023-04-29,78.31699356,19.11413069,0.0024
Nirmal,2023-04-30,78.31699356,19.11413069,0.7351
Nirmal,2023-05-01,78.31699356,19.11413069,0.7351
Nirmal,2023-05-02,78.31699356,19.11413069,0.7351
Nirmal,2023-05-03,78.31699356,19.11413069,2.6741
Nirmal,2023-05-04,78.31699356,19.11413069,0.0034
Nirmal,2023-05-05,78.31699356,19.11413069,0.7625
Nirmal,2023-05-06,78.31699356,19.11413069,0.0084
Nirmal,2023-05-07,78.31699356,19.11413069,0.0
Nirmal,2023-05-08,78.31699356,19.11413069,1.5663
Nirmal,2023-05-09,78.31699356,19.11413069,0.0
Nirmal,2023-05-10,78.31699356,19.11413069,0.0
Nirmal,2023-05-11,78.31699356,19.11413069,0.0216
Nirmal,2023-05-12,78.31699356,19.11413069,0.0
Nirmal,2023-05-13,78.31699356,19.11413069,0.0
Nirmal,2023-05-14,78.31699356,19.11413069,0.0
Nirmal,2023-05-15,78.31699356,19.11413069,0.0
Nirmal,2023-05-16,78.31699356,19.11413069,0.0
Nirmal,2023-05-17,78.31699356,19.11413069,0.0
Nirmal,2023-05-18,78.31699356,19.11413069,0.0
Nirmal,2023-05-19,78.31699356,19.11413069,0.0
Nirmal,2023-05-20,78.31699356,19.11413069,0.0
Nirmal,2023-05-21,78.31699356,19.11413069,0.0128
Nirmal,2023-05-22,78.31699356,19.11413069,0.0243
Nirmal,2023-05-23,78.31699356,19.11413069,0.0001
Nirmal,2023-05-24,78.31699356,19.11413069,0.0
Nirmal,2023-05-25,78.31699356,19.11413069,0.0
Nirmal,2023-05-26,78.31699356,19.11413069,0.0
Nirmal,2023-05-27,78.31699356,19.11413069,0.0
Nirmal,2023-05-28,78.31699356,19.11413069,0.0
Nirmal,2023-05-29,78.31699356,19.11413069,0.0229
Nirmal,2023-05-30,78.31699356,19.11413069,0.1881
Nirmal,2023-05-31,78.31699356,19.11413069,0.0
Nirmal,2023-06-01,78.31699356,19.11413069,0.0
Nirmal,2023-06-02,78.31699356,19.11413069,0.0
Nirmal,2023-06-03,78.31699356,19.11413069,0.0
Nirmal,2023-06-04,78.31699356,19.11413069,0.0054
Nirmal,2023-06-05,78.31699356,19.11413069,0.0079
Nirmal,2023-06-06,78.31699356,19.11413069,0.0
Nirmal,2023-06-07,78.31699356,19.11413069,0.0
Nirmal,2023-06-08,78.31699356,19.11413069,0.0
Nirmal,2023-06-09,78.31699356,19.11413069,0.0
Nirmal,2023-06-10,78.31699356,19.11413069,0.0
Nirmal,2023-06-11,78.31699356,19.11413069,0.0531
Nirmal,2023-06-12,78.31699356,19.11413069,0.0
Nirmal,2023-06-13,78.31699356,19.11413069,0.0
Nirmal,2023-06-14,78.31699356,19.11413069,0.9118
Nirmal,2023-06-15,78.31699356,19.11413069,0.0
Nirmal,2023-06-16,78.31699356,19.11413069,0.0
Nirmal,2023-06-17,78.31699356,19.11413069,0.0001
Nirmal,2023-06-18,78.31699356,19.11413069,0.0
Nirmal,2023-06-19,78.31699356,19.11413069,0.0
Nirmal,2023-06-20,78.31699356,19.11413069,0.0
Nirmal,2023-06-21,78.31699356,19.11413069,0.0
Nirmal,2023-06-22,78.31699356,19.11413069,0.0639
Nirmal,2023-06-23,78.31699356,19.11413069,1.0352
Nirmal,2023-06-24,78.31699356,19.11413069,0.1414
Nirmal,2023-06-25,78.31699356,19.11413069,0.2214
Nirmal,2023-06-26,78.31699356,19.11413069,1.0545
Nirmal,2023-06-27,78.31699356,19.11413069,0.7637
Nirmal,2023-06-28,78.31699356,19.11413069,0.8904
Nirmal,2023-06-29,78.31699356,19.11413069,1.047
Nirmal,2023-06-30,78.31699356,19.11413069,0.0003
Nirmal,2023-07-01,78.31699356,19.11413069,0.0049
Nirmal,2023-07-02,78.31699356,19.11413069,0.0002
Nirmal,2023-07-03,78.31699356,19.11413069,0.3901
Nirmal,2023-07-04,78.31699356,19.11413069,0.0004
Nirmal,2023-07-05,78.31699356,19.11413069,1.7825
Nirmal,2023-07-06,78.31699356,19.11413069,0.0764
Nirmal,2023-07-07,78.31699356,19.11413069,5.7902
Nirmal,2023-07-08,78.31699356,19.11413069,0.1134
Nirmal,2023-07-09,78.31699356,19.11413069,2.2684
Nirmal,2023-07-10,78.31699356,19.11413069,0.0206
Nirmal,2023-07-11,78.31699356,19.11413069,2.4559
Nirmal,2023-07-12,78.31699356,19.11413069,2.1249
Nirmal,2023-07-13,78.31699356,19.11413069,13.654
Nirmal,2023-07-14,78.31699356,19.11413069,1.2281
Nirmal,2023-07-15,78.31699356,19.11413069,0.2674
Nirmal,2023-07-16,78.31699356,19.11413069,4.0866
Nirmal,2023-07-17,78.31699356,19.11413069,1.322
Nirmal,2023-07-18,78.31699356,19.11413069,1.9679
Nirmal,2023-07-19,78.31699356,19.11413069,22.5543
Nirmal,2023-07-20,78.31699356,19.11413069,18.9572
Nirmal,2023-07-21,78.31699356,19.11413069,89.0672
Nirmal,2023-07-22,78.31699356,19.11413069,112.1516
Nirmal,2023-07-23,78.31699356,19.11413069,0.5117
Nirmal,2023-07-24,78.31699356,19.11413069,0.0601
Nirmal,2023-07-25,78.31699356,19.11413069,3.7039
Nirmal,2023-07-26,78.31699356,19.11413069,0.3475
Nirmal,2023-07-27,78.31699356,19.11413069,237.7364
Nirmal,2023-07-28,78.31699356,19.11413069,53.2585
Nirmal,2023-07-29,78.31699356,19.11413069,0.0
Nirmal,2023-07-30,78.31699356,19.11413069,4.0437
Nirmal,2023-07-31,78.31699356,19.11413069,8.1254
Nirmal,2023-08-01,78.31699356,19.11413069,3.424
Nirmal,2023-08-02,78.31699356,19.11413069,1.6902
Nirmal,2023-08-03,78.31699356,19.11413069,0.0
Nirmal,2023-08-04,78.31699356,19.11413069,0.0
Nirmal,2023-08-05,78.31699356,19.11413069,3.6093
Nirmal,2023-08-06,78.31699356,19.11413069,0.0
Nirmal,2023-08-07,78.31699356,19.11413069,0.0
Nirmal,2023-08-08,78.31699356,19.11413069,0.0051
Nirmal,2023-08-09,78.31699356,19.11413069,0.0115
Nirmal,2023-08-10,78.31699356,19.11413069,0.001
Nirmal,2023-08-11,78.31699356,19.11413069,0.0003
Nirmal,2023-08-12,78.31699356,19.11413069,0.0018
Nirmal,2023-08-13,78.31699356,19.11413069,0.0037
Nirmal,2023-08-14,78.31699356,19.11413069,0.0056
Nirmal,2023-08-15,78.31699356,19.11413069,0.0125
Nirmal,2023-08-16,78.31699356,19.11413069,0.8081
Nirmal,2023-08-17,78.31699356,19.11413069,0.0322
Nirmal,2023-08-18,78.31699356,19.11413069,0.0
Nirmal,2023-08-19,78.31699356,19.11413069,12.5253
Nirmal,2023-08-20,78.31699356,19.11413069,12.5253
Nirmal,2023-08-21,78.31699356,19.11413069,0.0
Nirmal,2023-08-22,78.31699356,19.11413069,1.1839
Nirmal,2023-08-23,78.31699356,19.11413069,0.0006
Nirmal,2023-08-24,78.31699356,19.11413069,1.3037
Nirmal,2023-08-25,78.31699356,19.11413069,0.0
Nirmal,2023-08-26,78.31699356,19.11413069,2.5229
Nirmal,2023-08-27,78.31699356,19.11413069,0.2372
Nirmal,2023-08-28,78.31699356,19.11413069,0.0689
Nirmal,2023-08-29,78.31699356,19.11413069,0.0048
Nirmal,2023-08-30,78.31699356,19.11413069,0.0035
Nirmal,2023-08-31,78.31699356,19.11413069,0.0016
Nirmal,2023-09-01,78.31699356,19.11413069,0.0027
Nirmal,2023-09-02,78.31699356,19.11413069,0.0
Nirmal,2023-09-03,78.31699356,19.11413069,1.3524
Nirmal,2023-09-04,78.31699356,19.11413069,16.9814
Nirmal,2023-09-05,78.31699356,19.11413069,38.4058
Nirmal,2023-09-06,78.31699356,19.11413069,55.3379
Nirmal,2023-09-07,78.31699356,19.11413069,32.5282
Nirmal,2023-09-08,78.31699356,19.11413069,0.0
Nirmal,2023-09-09,78.31699356,19.11413069,4.5726
Nirmal,2023-09-10,78.31699356,19.11413069,0.0
Nirmal,2023-09-11,78.31699356,19.11413069,0.0
Nirmal,2023-09-12,78.31699356,19.11413069,0.0
Nirmal,2023-09-13,78.31699356,19.11413069,0.0074
Nirmal,2023-09-14,78.31699356,19.11413069,0.0
Nirmal,2023-09-15,78.31699356,19.11413069,0.0
Nirmal,2023-09-16,78.31699356,19.11413069,0.0083
Nirmal,2023-09-17,78.31699356,19.11413069,0.0086
Nirmal,2023-09-18,78.31699356,19.11413069,0.0197
Nirmal,2023-09-19,78.31699356,19.11413069,0.0002
Nirmal,2023-09-20,78.31699356,19.11413069,0.0
Nirmal,2023-09-21,78.31699356,19.11413069,0.9166
Nirmal,2023-09-22,78.31699356,19.11413069,4.5387
Nirmal,2023-09-23,78.31699356,19.11413069,3.0023
Nirmal,2023-09-24,78.31699356,19.11413069,5.9355
Nirmal,2023-09-25,78.31699356,19.11413069,6.5167
Nirmal,2023-09-26,78.31699356,19.11413069,0.0
Nirmal,2023-09-27,78.31699356,19.11413069,0.0032
Nirmal,2023-09-28,78.31699356,19.11413069,0.0
Nirmal,2023-09-29,78.31699356,19.11413069,1.6256
Nirmal,2023-09-30,78.31699356,19.11413069,9.8741
Nirmal,2023-10-01,78.31699356,19.11413069,0.049
Nirmal,2023-10-02,78.31699356,19.11413069,33.0084
Nirmal,2023-10-03,78.31699356,19.11413069,0.0
Nirmal,2023-10-04,78.31699356,19.11413069,0.004
Nirmal,2023-10-05,78.31699356,19.11413069,0.0
Nirmal,2023-10-06,78.31699356,19.11413069,0.0
Nirmal,2023-10-07,78.31699356,19.11413069,0.0001
Nirmal,2023-10-08,78.31699356,19.11413069,0.0
Nirmal,2023-10-09,78.31699356,19.11413069,0.0073
Nirmal,2023-10-10,78.31699356,19.11413069,0.0
Nirmal,2023-10-11,78.31699356,19.11413069,0.0
Nirmal,2023-10-12,78.31699356,19.11413069,0.0
Nirmal,2023-10-13,78.31699356,19.11413069,0.0
Nirmal,2023-10-14,78.31699356,19.11413069,0.0017
Nirmal,2023-10-15,78.31699356,19.11413069,0.0021
Nirmal,2023-10-16,78.31699356,19.11413069,0.0013
Nirmal,2023-10-17,78.31699356,19.11413069,0.0036
Nirmal,2023-10-18,78.31699356,19.11413069,0.0068
Nirmal,2023-10-19,78.31699356,19.11413069,0.0015
Nirmal,2023-10-20,78.31699356,19.11413069,0.0001
Nirmal,2023-10-21,78.31699356,19.11413069,0.0001
Nirmal,2023-10-22,78.31699356,19.11413069,0.0
Nirmal,2023-10-23,78.31699356,19.11413069,0.0016
Nirmal,2023-10-24,78.31699356,19.11413069,0.0016
Nirmal,2023-10-25,78.31699356,19.11413069,0.0022
Nirmal,2023-10-26,78.31699356,19.11413069,0.0016
Nirmal,2023-10-27,78.31699356,19.11413069,0.0
Nirmal,2023-10-28,78.31699356,19.11413069,0.0046
Nirmal,2023-10-29,78.31699356,19.11413069,0.0037
Nirmal,2023-10-30,78.31699356,19.11413069,0.0017
Nirmal,2023-10-31,78.31699356,19.11413069,0.001
Nirmal,2023-11-01,78.31699356,19.11413069,0.0
Nirmal,2023-11-02,78.31699356,19.11413069,0.0
Nirmal,2023-11-03,78.31699356,19.11413069,0.0
Nirmal,2023-11-04,78.31699356,19.11413069,0.0
Nirmal,2023-11-05,78.31699356,19.11413069,0.0
Nirmal,2023-11-06,78.31699356,19.11413069,0.0
Nirmal,2023-11-07,78.31699356,19.11413069,0.0
Nirmal,2023-11-08,78.31699356,19.11413069,0.0
Nirmal,2023-11-09,78.31699356,19.11413069,0.0006
Nirmal,2023-11-10,78.31699356,19.11413069,0.0001
Nirmal,2023-11-11,78.31699356,19.11413069,0.0
Nirmal,2023-11-12,78.31699356,19.11413069,0.0
Nirmal,2023-11-13,78.31699356,19.11413069,0.0
Nirmal,2023-11-14,78.31699356,19.11413069,0.0
Nirmal,2023-11-15,78.31699356,19.11413069,0.0
Nirmal,2023-11-16,78.31699356,19.11413069,0.0
Nirmal,2023-11-17,78.31699356,19.11413069,0.0
Nirmal,2023-11-18,78.31699356,19.11413069,0.0
Nirmal,2023-11-19,78.31699356,19.11413069,0.0
Nirmal,2023-11-20,78.31699356,19.11413069,0.0
Nirmal,2023-11-21,78.31699356,19.11413069,0.0
Nirmal,2023-11-22,78.31699356,19.11413069,0.0
Nirmal,2023-11-23,78.31699356,19.11413069,0.0
Nirmal,2023-11-24,78.31699356,19.11413069,0.0
Nirmal,2023-11-25,78.31699356,19.11413069,0.0005
Nirmal,2023-11-26,78.31699356,19.11413069,0.0
Nirmal,2023-11-27,78.31699356,19.11413069,0.0
Nirmal,2023-11-28,78.31699356,19.11413069,0.922
Nirmal,2023-11-29,78.31699356,19.11413069,0.922
Nirmal,2023-11-30,78.31699356,19.11413069,0.0
Nirmal,2023-12-01,78.31699356,19.11413069,0.0
Nirmal,2023-12-02,78.31699356,19.11413069,0.0
Nirmal,2023-12-03,78.31699356,19.11413069,0.0
Nirmal,2023-12-04,78.31699356,19.11413069,0.0
Nirmal,2023-12-05,78.31699356,19.11413069,0.0
Nirmal,2023-12-06,78.31699356,19.11413069,0.0
Nirmal,2023-12-07,78.31699356,19.11413069,0.0
Nirmal,2023-12-08,78.31699356,19.11413069,0.0
Nirmal,2023-12-09,78.31699356,19.11413069,0.0
Nirmal,2023-12-10,78.31699356,19.11413069,0.0
Nirmal,2023-12-11,78.31699356,19.11413069,0.0
Nirmal,2023-12-12,78.31699356,19.11413069,0.0
Nirmal,2023-12-13,78.31699356,19.11413069,0.0024
Nirmal,2023-12-14,78.31699356,19.11413069,0.0024
Nirmal,2023-12-15,78.31699356,19.11413069,0.0024
Nirmal,2023-12-16,78.31699356,19.11413069,0.0009
Nirmal,2023-12-17,78.31699356,19.11413069,0.0
Nirmal,2023-12-18,78.31699356,19.11413069,0.0
Nirmal,2023-12-19,78.31699356,19.11413069,0.0
Nirmal,2023-12-20,78.31699356,19.11413069,0.0
Nirmal,2023-12-21,78.31699356,19.11413069,0.0067
Nirmal,2023-12-22,78.31699356,19.11413069,0.0007
Nirmal,2023-12-23,78.31699356,19.11413069,0.0007
Nirmal,2023-12-24,78.31699356,19.11413069,0.0003
Nirmal,2023-12-25,78.31699356,19.11413069,0.0
Nirmal,2023-12-26,78.31699356,19.11413069,0.0061
Nirmal,2023-12-27,78.31699356,19.11413069,0.0061
Nirmal,2023-12-28,78.31699356,19.11413069,0.0001
Nirmal,2023-12-29,78.31699356,19.11413069,0.0
Nirmal,2023-12-30,78.31699356,19.11413069,0.0
Nirmal,2023-12-31,78.31699356,19.11413069,0.0
Nizamabad,2022-01-01,78.2048255,18.70265275,0.0
Nizamabad,2022-01-02,78.2048255,18.70265275,0.0
Nizamabad,2022-01-03,78.2048255,18.70265275,0.0
Nizamabad,2022-01-04,78.2048255,18.70265275,0.0
Nizamabad,2022-01-05,78.2048255,18.70265275,0.0
Nizamabad,2022-01-06,78.2048255,18.70265275,0.0001
Nizamabad,2022-01-07,78.2048255,18.70265275,0.0
Nizamabad,2022-01-08,78.2048255,18.70265275,0.0
Nizamabad,2022-01-09,78.2048255,18.70265275,0.0
Nizamabad,2022-01-10,78.2048255,18.70265275,0.7706
Nizamabad,2022-01-11,78.2048255,18.70265275,0.0113
Nizamabad,2022-01-12,78.2048255,18.70265275,0.0
Nizamabad,2022-01-13,78.2048255,18.70265275,0.0
Nizamabad,2022-01-14,78.2048255,18.70265275,0.2646
Nizamabad,2022-01-15,78.2048255,18.70265275,0.0
Nizamabad,2022-01-16,78.2048255,18.70265275,0.0
Nizamabad,2022-01-17,78.2048255,18.70265275,0.0
Nizamabad,2022-01-18,78.2048255,18.70265275,0.0
Nizamabad,2022-01-19,78.2048255,18.70265275,0.0
Nizamabad,2022-01-20,78.2048255,18.70265275,0.0
Nizamabad,2022-01-21,78.2048255,18.70265275,0.0
Nizamabad,2022-01-22,78.2048255,18.70265275,0.0
Nizamabad,2022-01-23,78.2048255,18.70265275,0.0
Nizamabad,2022-01-24,78.2048255,18.70265275,0.0
Nizamabad,2022-01-25,78.2048255,18.70265275,0.0
Nizamabad,2022-01-26,78.2048255,18.70265275,0.0
Nizamabad,2022-01-27,78.2048255,18.70265275,0.0
