District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Mulugu,2023-08-03,0.47777777777777775,26.48888888888889,30.41111111111111,76.94444444444444,94.11111111111111,0.7777777777777778,9.8
Mulugu,2023-08-04,1.2777777777777777,24.88888888888889,30.133333333333333,75.23333333333333,98.42222222222222,0.1111111111111111,11.033333333333335
Mulugu,2023-08-05,0.9666666666666666,25.6,33.44444444444444,61.08888888888888,98.35555555555555,0.0,11.077777777777778
Mulugu,2023-08-06,1.8555555555555554,25.944444444444443,34.24444444444444,59.900000000000006,97.84444444444445,0.0,11.044444444444444
Mulugu,2023-08-07,9.533333333333333,24.655555555555555,33.888888888888886,59.977777777777774,98.54444444444444,0.0,12.18888888888889
Mulugu,2023-08-08,0.08888888888888889,25.9,33.12222222222223,61.01111111111111,96.26666666666667,0.0,10.455555555555556
Mulugu,2023-08-09,0.06666666666666667,25.977777777777778,33.044444444444444,59.400000000000006,95.34444444444445,0.1888888888888889,8.8
Mulugu,2023-08-10,0.9333333333333333,25.544444444444444,33.21111111111111,59.477777777777774,99.13333333333334,1.1555555555555557,10.211111111111112
Mulugu,2023-08-11,7.800000000000001,24.955555555555556,33.077777777777776,70.77777777777777,99.98888888888888,0.06666666666666667,5.266666666666667
Mulugu,2023-08-12,0.0,25.555555555555557,34.67777777777778,57.833333333333336,99.3111111111111,0.0,7.933333333333333
Mulugu,2023-08-13,0.1888888888888889,25.61111111111111,34.01111111111111,60.67777777777778,98.74444444444445,0.0,9.577777777777778
Mulugu,2023-08-14,0.6444444444444444,25.46666666666667,33.900000000000006,57.14444444444444,97.66666666666667,1.5555555555555556,9.122222222222222
Mulugu,2023-08-15,1.5555555555555556,25.044444444444444,31.511111111111113,72.77777777777777,99.66666666666667,0.0,4.777777777777778
Mulugu,2023-08-16,4.655555555555555,24.666666666666668,33.18888888888889,64.78888888888889,99.9,0.0,8.71111111111111
Mulugu,2023-08-17,4.933333333333334,25.51111111111111,33.166666666666664,65.83333333333333,99.41111111111111,0.0,8.533333333333333
Mulugu,2023-08-18,11.100000000000001,24.37777777777778,30.799999999999997,81.78888888888889,99.95555555555556,0.0,8.2
Mulugu,2023-08-19,61.199999999999996,23.166666666666668,28.977777777777778,86.12222222222222,99.97777777777777,0.25555555555555554,9.844444444444445
Mulugu,2023-08-20,17.799999999999997,23.46666666666667,26.355555555555554,94.15555555555555,99.87777777777778,1.5,8.411111111111111
Mulugu,2023-08-21,11.011111111111113,24.711111111111112,32.17777777777778,68.6,99.96666666666667,0.0,9.955555555555556
Mulugu,2023-08-22,0.2,25.344444444444445,32.577777777777776,68.93333333333334,99.91111111111111,0.0,7.933333333333334
Mulugu,2023-08-23,0.37777777777777777,25.255555555555556,32.94444444444444,67.76666666666667,98.19999999999999,0.5222222222222221,6.544444444444445
Mulugu,2023-08-24,0.03333333333333333,25.477777777777774,33.044444444444444,65.47777777777777,99.61111111111111,0.0,5.711111111111111
Mulugu,2023-08-25,11.366666666666667,24.88888888888889,31.71111111111111,77.66666666666667,99.62222222222222,0.0,3.6999999999999997
Mulugu,2023-08-26,9.711111111111112,24.755555555555553,32.84444444444445,70.8111111111111,99.58888888888889,0.13333333333333336,5.933333333333334
Mulugu,2023-08-27,5.655555555555555,24.644444444444446,32.13333333333333,74.14444444444445,99.96666666666667,0.14444444444444446,7.655555555555556
Mulugu,2023-08-28,3.8777777777777778,23.61111111111111,32.87777777777777,66.14444444444445,98.73333333333333,0.0,8.711111111111112
Mulugu,2023-08-29,0.8444444444444446,24.011111111111113,33.166666666666664,60.77777777777778,99.96666666666667,0.0,7.777777777777778
Mulugu,2023-08-30,0.022222222222222223,24.233333333333334,33.544444444444444,58.36666666666666,99.73333333333333,0.0,7.544444444444445
Mulugu,2023-08-31,0.0,24.844444444444445,34.18888888888889,58.42222222222222,99.13333333333334,0.0,7.344444444444444
Mulugu,2023-09-01,0.14444444444444446,17.766666666666666,32.87222222222223,38.68333333333333,98.42777777777778,0.0,4.961111111111111
Mulugu,2023-09-02,19.477777777777778,24.51111111111111,35.65555555555555,56.31111111111111,99.72222222222223,0.0,8.422222222222222
Mulugu,2023-09-03,3.3333333333333335,25.044444444444444,33.955555555555556,64.6888888888889,99.94444444444444,0.0,6.533333333333333
Mulugu,2023-09-04,10.966666666666665,24.1,27.944444444444443,88.43333333333334,99.69999999999999,0.1,6.2444444444444445
Mulugu,2023-09-05,4.933333333333334,24.344444444444445,29.444444444444443,82.6,99.38888888888889,0.0,8.455555555555556
Mulugu,2023-09-06,22.177777777777777,24.166666666666668,27.466666666666665,90.9,99.98888888888888,0.03333333333333333,6.511111111111111
Mulugu,2023-09-07,36.8,24.266666666666666,29.644444444444446,85.46666666666667,100.0,0.0,7.566666666666666
Mulugu,2023-09-08,7.811111111111111,24.644444444444446,29.033333333333335,87.58888888888889,99.17777777777778,0.19999999999999998,6.566666666666666
Mulugu,2023-09-09,1.1555555555555557,25.555555555555557,29.811111111111114,79.14444444444445,97.38888888888889,0.3888888888888889,6.733333333333333
Mulugu,2023-09-10,4.122222222222223,25.01111111111111,30.922222222222224,76.83333333333333,99.75555555555555,0.0,6.422222222222222
Mulugu,2023-09-11,2.522222222222222,25.077777777777776,31.122222222222224,74.13333333333333,98.66666666666667,0.0,10.355555555555556
Mulugu,2023-09-12,10.233333333333333,24.3,32.74444444444444,70.52222222222223,99.63333333333334,0.3222222222222222,9.033333333333333
Mulugu,2023-09-13,2.066666666666667,25.37777777777778,31.78888888888889,76.94444444444444,98.3111111111111,0.0,9.033333333333333
Mulugu,2023-09-14,28.82222222222222,22.422222222222224,30.188888888888886,75.74444444444445,99.98888888888888,0.3111111111111111,11.566666666666666
Mulugu,2023-09-15,14.066666666666666,24.022222222222222,28.1,89.67777777777778,99.17777777777778,0.0,6.888888888888889
Mulugu,2023-09-16,9.177777777777777,23.666666666666668,31.299999999999997,77.14444444444445,99.98888888888888,0.044444444444444446,8.755555555555555
Mulugu,2023-09-17,0.044444444444444446,24.48888888888889,34.02222222222222,60.022222222222226,99.98888888888888,0.0,7.966666666666667
Mulugu,2023-09-18,0.0,24.688888888888886,33.91111111111111,58.0,99.86666666666666,0.30000000000000004,7.51111111111111
Mulugu,2023-09-19,0.0,24.855555555555554,33.922222222222224,60.36666666666666,99.66666666666667,0.0,7.211111111111112
Mulugu,2023-09-20,0.0,25.844444444444445,34.22222222222222,61.199999999999996,99.34444444444445,0.0,6.622222222222223
