District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Nirmal,2024-02-12,2.0,20.20526315789473,32.45789473684211,54.46315789473684,95.34210526315788,0.431578947368421,7.557894736842105
Nirmal,2024-02-13,0.0,19.14210526315789,32.078947368421055,49.56842105263158,94.78947368421052,0.0421052631578947,7.463157894736843
Nirmal,2024-02-14,0.0,18.34210526315789,32.626315789473686,40.4,95.24736842105264,0.0157894736842105,6.484210526315789
Nirmal,2024-02-15,0.0,19.23684210526316,33.41052631578947,39.98947368421052,93.76842105263158,0.6842105263157895,7.421052631578948
Nirmal,2024-02-16,0.0,18.20526315789473,33.526315789473685,32.04210526315789,88.71578947368421,0.5736842105263158,9.91578947368421
Nirmal,2024-02-17,0.0,15.178947368421053,34.11052631578948,23.357894736842105,86.78421052631579,0.0631578947368421,8.363157894736842
Nirmal,2024-02-18,0.0,16.55263157894737,35.705263157894734,21.87894736842105,87.12105263157895,0.1578947368421052,3.852631578947368
Nirmal,2024-02-19,0.0,17.163157894736845,35.805263157894736,22.605263157894736,86.15789473684211,0.0,6.989473684210527
Nirmal,2024-02-20,0.0,19.073684210526316,34.810526315789474,28.089473684210528,85.75263157894737,0.1421052631578947,8.042105263157895
Nirmal,2024-02-21,0.0,18.126315789473683,35.04736842105263,30.163157894736845,87.73157894736842,0.0,6.252631578947368
Nirmal,2024-02-22,0.0,16.147368421052633,35.1578947368421,26.6,86.1421052631579,0.5263157894736842,8.336842105263159
Nirmal,2024-02-23,0.0,16.426315789473687,34.54736842105263,24.573684210526316,79.28947368421052,0.0,6.989473684210527
Nirmal,2024-02-24,0.0,16.25263157894737,34.18421052631579,27.621052631578944,84.61578947368422,0.3210526315789473,6.489473684210526
Nirmal,2024-02-25,0.0,21.64210526315789,34.152631578947364,34.310526315789474,83.27894736842104,0.1105263157894737,5.915789473684211
Nirmal,2024-02-26,7.631578947368421,22.289473684210527,32.242105263157896,54.15263157894737,93.9578947368421,0.1842105263157894,8.157894736842104
Nirmal,2024-02-27,0.0,20.55263157894737,31.836842105263155,55.02105263157896,94.6,0.3894736842105263,8.673684210526316
Nirmal,2024-02-28,0.0,19.652631578947368,34.56315789473685,36.90526315789474,89.98947368421052,0.0,5.2105263157894735
Nirmal,2024-02-29,0.0,19.37368421052632,34.694736842105264,32.94210526315789,91.71052631578948,0.0,6.336842105263158
Nizamabad,2024-02-01,0.0,18.07878787878788,32.81212121212121,39.80303030303031,95.28787878787878,0.0151515151515151,4.918181818181819
Nizamabad,2024-02-02,0.0,18.384848484848487,32.95454545454545,43.6,97.22121212121212,0.0,4.027272727272727
Nizamabad,2024-02-03,0.0,19.345454545454544,31.66060606060606,53.43636363636364,97.32727272727271,0.0,2.93030303030303
Nizamabad,2024-02-04,0.0,17.881818181818183,32.14545454545454,52.27272727272727,97.79393939393938,0.0,4.863636363636363
Nizamabad,2024-02-05,0.0,19.175757575757576,33.25151515151515,41.127272727272725,95.6909090909091,0.003030303030303,4.33030303030303
Nizamabad,2024-02-06,0.0,21.39090909090909,34.166666666666664,45.90909090909091,91.74848484848484,0.0181818181818181,4.196969696969697
Nizamabad,2024-02-07,0.0,20.25151515151515,34.96666666666667,44.00606060606061,96.55454545454546,0.0,4.327272727272728
Nizamabad,2024-02-08,0.0,19.83333333333333,34.881818181818176,43.08787878787879,92.65151515151516,0.0,3.7818181818181817
Nizamabad,2024-02-09,0.0,16.112121212121213,31.42727272727273,44.81515151515152,92.3030303030303,0.0,4.660606060606061
Nizamabad,2024-02-10,0.0,20.7939393939394,32.32424242424243,45.7030303030303,96.63939393939394,0.0393939393939394,5.472727272727273
Nizamabad,2024-02-11,0.0,21.069696969696967,33.04848484848485,52.23333333333333,96.12121212121212,0.0,6.9363636363636365
Nizamabad,2024-02-12,0.0,19.727272727272727,33.130303030303025,51.1,94.8878787878788,0.0,6.4393939393939394
Nizamabad,2024-02-13,0.0,19.24242424242424,33.06969696969697,45.11515151515152,90.45151515151515,0.0,6.796969696969697
Nizamabad,2024-02-14,0.0,18.87575757575757,33.07878787878788,37.375757575757575,95.8060606060606,0.0303030303030303,5.351515151515152
Nizamabad,2024-02-15,0.0,19.087878787878783,33.73939393939394,41.63333333333333,96.08181818181818,0.0181818181818181,4.054545454545455
Nizamabad,2024-02-16,0.0,16.948484848484846,33.618181818181824,33.7060606060606,94.56363636363636,0.0181818181818181,4.648484848484848
Nizamabad,2024-02-17,0.0,15.606060606060606,33.46969696969697,29.09090909090909,91.7,0.0151515151515151,4.93030303030303
Nizamabad,2024-02-18,0.0,17.069696969696967,35.6,23.55757575757576,86.95757575757575,0.0,4.563636363636364
